"","subject","trial_no","stimulus_no","stimulus_mode","response_mode","training","x_value","y_value","response_value","time","session"
"2585",14,23,20,2,2,0,45,25,314,"04.49","test2"
"2586",14,24,26,2,2,0,60,100,578,"09.81","test2"
"2587",14,25,19,2,2,0,45,25,98,"04.87","test2"
"2588",14,26,36,2,2,0,85,1225,2147,"05.","test2"
"2589",14,27,32,2,2,0,75,625,1588,"02.04","test2"
"2590",14,28,16,2,2,0,35,225,784,"07.46","test2"
"2591",14,29,35,2,2,0,85,1225,1951,"03.42","test2"
"2592",14,30,27,2,2,0,65,225,1333,"04.89","test2"
"2593",14,31,4,2,2,0,5,2025,2353,"02.66","test2"
"2594",14,32,11,2,2,0,25,625,1765,"02.41","test2"
"2595",14,33,37,2,2,0,90,1600,2098,"01.9","test2"
"2596",14,34,5,2,2,0,10,1600,2010,"01.98","test2"
"2597",14,35,13,2,2,0,30,400,1108,"08.06","test2"
"2598",14,36,1,2,2,0,0,2500,2461,"01.77","test2"
"2599",14,37,24,2,2,0,55,25,59,"02.35","test2"
"2600",14,38,39,2,2,0,95,2025,2039,"03.02","test2"
"2601",14,39,41,2,2,0,100,2500,2480,"03.31","test2"
"2602",14,40,7,2,2,0,15,1225,1657,"04.51","test2"
"2603",14,41,23,2,2,0,55,25,39,"01.87","test2"
"2604",14,42,31,2,2,0,75,625,1039,"07.38","test2"
"2605",15,1,18,1,1,1,20,900,20,"05.66","training"
"2606",15,2,74,1,1,1,70,400,1500,"14.27","training"
"2607",15,3,30,1,1,1,30,400,100,"03.46","training"
"2608",15,4,38,1,1,1,40,100,400,"02.86","training"
"2609",15,5,48,1,1,1,45,25,400,"03.43","training"
"2610",15,6,13,1,1,1,20,900,25,"02.47","training"
"2611",15,7,52,1,1,1,50,0,900,"04.62","training"
"2612",15,8,77,1,1,1,70,400,0,"03.","training"
"2613",15,9,49,1,1,1,50,0,200,"12.46","training"
"2614",15,10,83,1,1,1,75,625,1000,"04.98","training"
"2615",15,11,53,1,1,1,50,0,100,"05.05","training"
"2616",15,12,72,1,1,1,65,225,150,"04.62","training"
"2617",15,13,91,1,1,1,85,1225,850,"06.99","training"
"2618",15,14,6,1,1,1,10,1600,0,"04.05","training"
"2619",15,15,62,1,1,1,60,100,130,"08.85","training"
"2620",15,16,25,1,1,1,30,400,90,"09.81","training"
"2621",15,17,19,1,1,1,25,625,75,"04.25","training"
"2622",15,18,73,1,1,1,70,400,900,"05.69","training"
"2623",15,19,27,1,1,1,30,400,225,"03.71","training"
"2624",15,20,65,1,1,1,60,100,600,"07.31","training"
"2625",15,21,12,1,1,1,15,1225,225,"17.51","training"
"2626",15,22,86,1,1,1,80,900,1600,"06.4","training"
"2627",15,23,36,1,1,1,35,225,225,"03.25","training"
"2628",15,24,39,1,1,1,40,100,400,"05.","training"
"2629",15,25,66,1,1,1,60,100,400,"04.38","training"
"2630",15,26,17,1,1,1,20,900,225,"03.28","training"
"2631",15,27,63,1,1,1,60,100,500,"07.54","training"
"2632",15,28,57,1,1,1,55,25,45,"02.04","training"
"2633",15,29,2,1,1,1,10,1600,0,"02.44","training"
"2634",15,30,23,1,1,1,25,625,225,"11.72","training"
"2635",15,31,68,1,1,1,65,225,130,"02.91","training"
"2636",15,32,15,1,1,1,20,900,100,"02.62","training"
"2637",15,33,67,1,1,1,65,225,400,"02.8","training"
"2638",15,34,78,1,1,1,70,400,400,"01.64","training"
"2639",15,35,9,1,1,1,15,1225,100,"02.6","training"
"2640",15,36,16,1,1,1,20,900,900,"06.1","training"
"2641",15,37,100,1,1,1,90,1600,200,"01.7","training"
"2642",15,38,84,1,1,1,75,625,900,"02.92","training"
"2643",15,39,7,1,1,1,15,1225,1500,"05.95","training"
"2644",15,40,98,1,1,1,90,1600,1800,"03.06","training"
"2645",15,41,58,1,1,1,55,25,625,"02.55","training"
"2646",15,42,33,1,1,1,35,225,200,"04.24","training"
"2647",15,43,34,1,1,1,35,225,225,"01.75","training"
"2648",15,44,14,1,1,1,20,900,900,"02.36","training"
"2649",15,45,71,1,1,1,65,225,100,"04.41","training"
"2650",15,46,82,1,1,1,75,625,900,"04.92","training"
"2651",15,47,88,1,1,1,80,900,1600,"03.67","training"
"2652",15,48,41,1,1,1,40,100,225,"02.","training"
"2653",15,49,11,1,1,1,15,1225,225,"01.5","training"
"2654",15,50,50,1,1,1,50,0,225,"02.26","training"
"2655",15,51,99,1,1,1,90,1600,1800,"04.17","training"
"2656",15,52,69,1,1,1,65,225,1225,"03.48","training"
"2657",15,53,87,1,1,1,80,900,900,"02.7","training"
"2658",15,54,22,1,1,1,25,625,225,"01.89","training"
"2659",15,55,51,1,1,1,50,0,225,"11.26","training"
"2660",15,56,44,1,1,1,45,25,100,"05.62","training"
"2661",15,57,42,1,1,1,40,100,100,"03.77","training"
"2662",15,58,37,1,1,1,40,100,100,"01.95","training"
"2663",15,59,54,1,1,1,50,0,110,"12.89","training"
"2664",15,60,8,1,1,1,15,1225,95,"03.86","training"
"2665",15,61,26,1,1,1,30,400,900,"04.54","training"
"2666",15,62,93,1,1,1,85,1225,1500,"02.15","training"
"2667",15,63,45,1,1,1,45,25,1225,"01.8","training"
"2668",15,64,20,1,1,1,25,625,225,"01.92","training"
"2669",15,65,56,1,1,1,55,25,110,"04.01","training"
"2670",15,66,5,1,1,1,10,1600,0,"02.84","training"
"2671",15,67,97,1,1,1,90,1600,1600,"03.96","training"
"2672",15,68,80,1,1,1,75,625,350,"03.8","training"
"2673",15,69,61,1,1,1,60,100,225,"03.35","training"
"2674",15,70,31,1,1,1,35,225,625,"04.29","training"
"2675",15,71,40,1,1,1,40,100,100,"01.88","training"
"2676",15,72,96,1,1,1,85,1225,900,"03.02","training"
"2677",15,73,76,1,1,1,70,400,900,"09.72","training"
"2678",15,74,85,1,1,1,80,900,1600,"01.93","training"
"2679",15,75,60,1,1,1,55,25,250,"01.88","training"
"2680",15,76,59,1,1,1,55,25,25,"01.43","training"
"2681",15,77,24,1,1,1,25,625,225,"03.59","training"
"2682",15,78,28,1,1,1,30,400,100,"04.73","training"
"2683",15,79,90,1,1,1,80,900,900,"06.18","training"
"2684",15,80,47,1,1,1,45,25,2425,"15.75","training"
"2685",15,81,4,1,1,1,10,1600,0,"08.6","training"
"2686",15,82,32,1,1,1,35,225,625,"08.26","training"
"2687",15,83,10,1,1,1,15,1225,325,"07.86","training"
"2688",15,84,46,1,1,1,45,25,20,"03.14","training"
"2689",15,85,102,1,1,1,90,1600,1600,"02.66","training"
"2690",15,86,70,1,1,1,65,225,625,"05.02","training"
"2691",15,87,92,1,1,1,85,1225,1500,"03.45","training"
"2692",15,88,35,1,1,1,35,225,10,"05.05","training"
"2693",15,89,55,1,1,1,55,25,225,"03.72","training"
"2694",15,90,81,1,1,1,75,625,1500,"06.51","training"
"2695",15,91,29,1,1,1,30,400,100,"03.07","training"
"2696",15,92,64,1,1,1,60,100,100,"01.65","training"
"2697",15,93,21,1,1,1,25,625,225,"03.42","training"
"2698",15,94,1,1,1,1,10,1600,0,"03.16","training"
"2699",15,95,79,1,1,1,75,625,1500,"04.63","training"
"2700",15,96,95,1,1,1,85,1225,1500,"08.94","training"
"2701",15,97,43,1,1,1,45,25,25,"02.27","training"
"2702",15,98,75,1,1,1,70,400,1600,"02.33","training"
"2703",15,99,3,1,1,1,10,1600,100,"02.1","training"
"2704",15,100,101,1,1,1,90,1600,1600,"02.81","training"
"2705",15,101,89,1,1,1,80,900,900,"02.11","training"
"2706",15,102,94,1,1,1,85,1225,625,"04.79","training"
"2707",15,1,36,1,1,0,85,1225,1225,"02.64","test1"
"2708",15,2,37,1,1,0,90,1600,1600,"05.46","test1"
"2709",15,3,16,1,1,0,35,225,225,"06.09","test1"
"2710",15,4,22,1,1,0,50,0,625,"07.48","test1"
"2711",15,5,35,1,1,0,85,1225,1225,"06.54","test1"
"2712",15,6,29,1,1,0,70,400,1400,"03.73","test1"
"2713",15,7,30,1,1,0,70,400,1400,"03.57","test1"
"2714",15,8,32,1,1,0,75,625,1500,"04.96","test1"
"2715",15,9,10,1,1,0,20,900,100,"03.41","test1"
"2716",15,10,42,1,1,0,100,2500,2000,"10.47","test1"
"2717",15,11,34,1,1,0,80,900,800,"03.25","test1"
"2718",15,12,40,1,1,0,95,2025,1950,"09.47","test1"
"2719",15,13,31,1,1,0,75,625,1500,"07.58","test1"
"2720",15,14,25,1,1,0,60,100,1200,"05.26","test1"
"2721",15,15,1,1,1,0,0,2500,100,"05.27","test1"
"2722",15,16,20,1,1,0,45,25,900,"08.73","test1"
"2723",15,17,41,1,1,0,100,2500,2000,"02.65","test1"
"2724",15,18,33,1,1,0,80,900,1900,"13.19","test1"
"2725",15,19,14,1,1,0,30,400,100,"13.03","test1"
"2726",15,20,38,1,1,0,90,1600,1600,"08.41","test1"
"2727",15,21,17,1,1,0,40,100,100,"05.99","test1"
"2728",15,22,27,1,1,0,65,225,1225,"03.95","test1"
"2729",15,23,26,1,1,0,60,100,1200,"04.85","test1"
"2730",15,24,28,1,1,0,65,225,1225,"02.23","test1"
"2731",15,25,24,1,1,0,55,25,225,"02.96","test1"
"2732",15,26,9,1,1,0,20,900,100,"01.77","test1"
"2733",15,27,2,1,1,0,0,2500,100,"03.","test1"
"2734",15,28,21,1,1,0,50,0,625,"06.69","test1"
"2735",15,29,4,1,1,0,5,2025,0,"13.21","test1"
"2736",15,30,13,1,1,0,30,400,900,"03.26","test1"
"2737",15,31,19,1,1,0,45,25,25,"02.44","test1"
"2738",15,32,18,1,1,0,40,100,100,"04.92","test1"
"2739",15,33,5,1,1,0,10,1600,0,"04.16","test1"
"2740",15,34,23,1,1,0,55,25,625,"05.87","test1"
"2741",15,35,11,1,1,0,25,625,225,"01.66","test1"
"2742",15,36,12,1,1,0,25,625,225,"01.64","test1"
"2743",15,37,3,1,1,0,5,2025,100,"07.03","test1"
"2744",15,38,8,1,1,0,15,1225,60,"03.45","test1"
"2745",15,39,39,1,1,0,95,2025,1950,"03.65","test1"
"2746",15,40,15,1,1,0,35,225,615,"10.93","test1"
"2747",15,41,6,1,1,0,10,1600,0,"03.64","test1"
"2748",15,42,7,1,1,0,15,1225,615,"07.96","test1"
"2749",15,1,22,1,1,0,50,0,665,"03.75","test2"
"2750",15,2,29,1,1,0,70,400,1600,"04.48","test2"
"2751",15,3,16,1,1,0,35,225,665,"02.13","test2"
"2752",15,4,12,1,1,0,25,625,225,"01.95","test2"
"2753",15,5,14,1,1,0,30,400,625,"04.06","test2"
"2754",15,6,36,1,1,0,85,1225,1700,"07.16","test2"
"2755",15,7,24,1,1,0,55,25,25,"06.46","test2"
"2756",15,8,42,1,1,0,100,2500,0,"01.12","test2"
"2757",15,9,26,1,1,0,60,100,1665,"11.8","test2"
"2758",15,10,39,1,1,0,95,2025,1800,"05.57","test2"
"2759",15,11,3,1,1,0,5,2025,100,"03.7","test2"
"2760",15,12,38,1,1,0,90,1600,1800,"03.33","test2"
"2761",15,13,33,1,1,0,80,900,1600,"05.3","test2"
"2762",15,14,5,1,1,0,10,1600,100,"02.69","test2"
"2763",15,15,25,1,1,0,60,100,665,"05.29","test2"
"2764",15,16,21,1,1,0,50,0,250,"04.41","test2"
"2765",15,17,35,1,1,0,85,1225,1700,"05.18","test2"
"2766",15,18,28,1,1,0,65,225,665,"01.9","test2"
"2767",15,19,4,1,1,0,5,2025,0,"03.69","test2"
"2768",15,20,32,1,1,0,75,625,350,"15.16","test2"
"2769",15,21,23,1,1,0,55,25,25,"01.48","test2"
"2770",15,22,2,1,1,0,0,2500,100,"01.5","test2"
"2771",15,23,11,1,1,0,25,625,225,"04.72","test2"
"2772",15,24,17,1,1,0,40,100,80,"03.58","test2"
"2773",15,25,10,1,1,0,20,900,0,"06.8","test2"
"2774",15,26,7,1,1,0,15,1225,625,"02.15","test2"
"2775",15,27,37,1,1,0,90,1600,1800,"02.26","test2"
"2776",15,28,9,1,1,0,20,900,100,"01.94","test2"
"2777",15,29,13,1,1,0,30,400,150,"06.06","test2"
"2778",15,30,6,1,1,0,10,1600,1225,"05.","test2"
"2779",15,31,8,1,1,0,15,1225,665,"04.59","test2"
"2780",15,32,27,1,1,0,65,225,325,"04.17","test2"
"2781",15,33,34,1,1,0,80,900,1600,"02.27","test2"
"2782",15,34,15,1,1,0,35,225,150,"04.3","test2"
"2783",15,35,41,1,1,0,100,2500,0,"01.45","test2"
"2784",15,36,20,1,1,0,45,25,20,"02.96","test2"
"2785",15,37,30,1,1,0,70,400,1600,"01.78","test2"
"2786",15,38,31,1,1,0,75,625,1800,"01.83","test2"
"2787",15,39,40,1,1,0,95,2025,1800,"04.07","test2"
"2788",15,40,1,1,1,0,0,2500,100,"01.59","test2"
"2789",15,41,19,1,1,0,45,25,225,"05.97","test2"
"2790",15,42,18,1,1,0,40,100,200,"02.54","test2"
"2791",16,1,77,2,2,1,70,400,1088,"14.58","training"
"2792",16,2,71,2,2,1,65,225,1794,"07.52","training"
"2793",16,3,26,2,2,1,30,400,1843,"05.26","training"
"2794",16,4,83,2,2,1,75,625,1804,"20.1","training"
"2795",16,5,16,2,2,1,20,900,775,"04.29","training"
"2796",16,6,1,2,2,1,10,1600,569,"08.83","training"
"2797",16,7,101,2,2,1,90,1600,706,"05.12","training"
"2798",16,8,90,2,2,1,80,900,1657,"06.95","training"
"2799",16,9,37,2,2,1,40,100,1284,"04.21","training"
"2800",16,10,27,2,2,1,30,400,1490,"05.24","training"
"2801",16,11,31,2,2,1,35,225,1088,"04.79","training"
"2802",16,12,63,2,2,1,60,100,1265,"04.27","training"
"2803",16,13,34,2,2,1,35,225,1000,"04.65","training"
"2804",16,14,42,2,2,1,40,100,1196,"05.42","training"
"2805",16,15,93,2,2,1,85,1225,1245,"03.7","training"
"2806",16,16,98,2,2,1,90,1600,1843,"05.46","training"
"2807",16,17,10,2,2,1,15,1225,1755,"03.2","training"
"2808",16,18,80,2,2,1,75,625,1755,"03.62","training"
"2809",16,19,72,2,2,1,65,225,1725,"02.79","training"
"2810",16,20,3,2,2,1,10,1600,1657,"03.61","training"
"2811",16,21,95,2,2,1,85,1225,1716,"03.31","training"
"2812",16,22,2,2,2,1,10,1600,1784,"03.11","training"
"2813",16,23,12,2,2,1,15,1225,1765,"03.75","training"
"2814",16,24,65,2,2,1,60,100,1216,"03.79","training"
"2815",16,25,79,2,2,1,75,625,1235,"07.81","training"
"2816",16,26,76,2,2,1,70,400,1667,"04.77","training"
"2817",16,27,41,2,2,1,40,100,1598,"04.35","training"
"2818",16,28,69,2,2,1,65,225,1676,"05.48","training"
"2819",16,29,33,2,2,1,35,225,1245,"05.26","training"
"2820",16,30,39,2,2,1,40,100,1392,"22.88","training"
"2821",16,31,86,2,2,1,80,900,1863,"03.03","training"
"2822",16,32,54,2,2,1,50,0,1598,"03.35","training"
"2823",16,33,46,2,2,1,45,25,1725,"03.4","training"
"2824",16,34,92,2,2,1,85,1225,2049,"04.88","training"
"2825",16,35,15,2,2,1,20,900,775,"06.","training"
"2826",16,36,67,2,2,1,65,225,1510,"03.53","training"
"2827",16,37,96,2,2,1,85,1225,1618,"04.68","training"
"2828",16,38,23,2,2,1,25,625,1667,"03.36","training"
"2829",16,39,19,2,2,1,25,625,922,"03.76","training"
"2830",16,40,61,2,2,1,60,100,1353,"03.87","training"
"2831",16,41,84,2,2,1,75,625,1206,"03.78","training"
"2832",16,42,73,2,2,1,70,400,1039,"04.15","training"
"2833",16,43,47,2,2,1,45,25,1069,"05.53","training"
"2834",16,44,51,2,2,1,50,0,1314,"03.15","training"
"2835",16,45,30,2,2,1,30,400,1431,"02.71","training"
"2836",16,46,52,2,2,1,50,0,1637,"03.11","training"
"2837",16,47,56,2,2,1,55,25,1451,"03.42","training"
"2838",16,48,70,2,2,1,65,225,1402,"03.54","training"
"2839",16,49,38,2,2,1,40,100,1186,"06.65","training"
"2840",16,50,100,2,2,1,90,1600,2049,"04.68","training"
"2841",16,51,60,2,2,1,55,25,1078,"05.18","training"
"2842",16,52,64,2,2,1,60,100,206,"05.05","training"
"2843",16,53,9,2,2,1,15,1225,392,"04.28","training"
"2844",16,54,44,2,2,1,45,25,461,"03.28","training"
"2845",16,55,59,2,2,1,55,25,529,"03.81","training"
"2846",16,56,24,2,2,1,25,625,127,"03.8","training"
"2847",16,57,55,2,2,1,55,25,843,"03.05","training"
"2848",16,58,7,2,2,1,15,1225,137,"03.19","training"
"2849",16,59,6,2,2,1,10,1600,353,"04.31","training"
"2850",16,60,75,2,2,1,70,400,1745,"05.5","training"
"2851",16,61,20,2,2,1,25,625,696,"05.57","training"
"2852",16,62,66,2,2,1,60,100,873,"04.5","training"
"2853",16,63,102,2,2,1,90,1600,1039,"04.11","training"
"2854",16,64,87,2,2,1,80,900,1618,"03.43","training"
"2855",16,65,28,2,2,1,30,400,1098,"04.71","training"
"2856",16,66,89,2,2,1,80,900,922,"04.31","training"
"2857",16,67,32,2,2,1,35,225,1284,"03.54","training"
"2858",16,68,78,2,2,1,70,400,480,"10.19","training"
"2859",16,69,81,2,2,1,75,625,686,"02.64","training"
"2860",16,70,22,2,2,1,25,625,922,"03.55","training"
"2861",16,71,35,2,2,1,35,225,1029,"03.","training"
"2862",16,72,43,2,2,1,45,25,647,"02.84","training"
"2863",16,73,94,2,2,1,85,1225,314,"02.72","training"
"2864",16,74,99,2,2,1,90,1600,412,"03.44","training"
"2865",16,75,13,2,2,1,20,900,725,"03.03","training"
"2866",16,76,57,2,2,1,55,25,235,"03.32","training"
"2867",16,77,91,2,2,1,85,1225,520,"02.87","training"
"2868",16,78,40,2,2,1,40,100,118,"02.8","training"
"2869",16,79,36,2,2,1,35,225,510,"03.43","training"
"2870",16,80,82,2,2,1,75,625,353,"03.45","training"
"2871",16,81,74,2,2,1,70,400,157,"02.56","training"
"2872",16,82,25,2,2,1,30,400,471,"03.43","training"
"2873",16,83,11,2,2,1,15,1225,176,"02.77","training"
"2874",16,84,85,2,2,1,80,900,578,"02.75","training"
"2875",16,85,58,2,2,1,55,25,804,"02.54","training"
"2876",16,86,4,2,2,1,10,1600,147,"02.59","training"
"2877",16,87,21,2,2,1,25,625,549,"03.24","training"
"2878",16,88,62,2,2,1,60,100,108,"03.1","training"
"2879",16,89,50,2,2,1,50,0,627,"02.75","training"
"2880",16,90,8,2,2,1,15,1225,755,"03.84","training"
"2881",16,91,29,2,2,1,30,400,804,"03.8","training"
"2882",16,92,97,2,2,1,90,1600,520,"03.3","training"
"2883",16,93,17,2,2,1,20,900,1029,"03.6","training"
"2884",16,94,53,2,2,1,50,0,1333,"03.02","training"
"2885",16,95,48,2,2,1,45,25,69,"03.14","training"
"2886",16,96,14,2,2,1,20,900,402,"02.91","training"
"2887",16,97,49,2,2,1,50,0,853,"02.51","training"
"2888",16,98,18,2,2,1,20,900,176,"02.95","training"
"2889",16,99,45,2,2,1,45,25,598,"02.89","training"
"2890",16,100,88,2,2,1,80,900,637,"03.08","training"
"2891",16,101,5,2,2,1,10,1600,676,"02.9","training"
"2892",16,102,68,2,2,1,65,225,382,"03.36","training"
"2893",16,1,31,2,2,0,75,625,1059,"12.23","test1"
"2894",16,2,42,2,2,0,100,2500,873,"05.67","test1"
"2895",16,3,33,2,2,0,80,900,1245,"04.38","test1"
"2896",16,4,4,2,2,0,5,2025,1324,"03.49","test1"
"2897",16,5,36,2,2,0,85,1225,1245,"02.73","test1"
"2898",16,6,17,2,2,0,40,100,1216,"03.15","test1"
"2899",16,7,19,2,2,0,45,25,1265,"03.48","test1"
"2900",16,8,26,2,2,0,60,100,1020,"03.3","test1"
"2901",16,9,41,2,2,0,100,2500,1206,"03.01","test1"
"2902",16,10,10,2,2,0,20,900,1382,"03.59","test1"
"2903",16,11,22,2,2,0,50,0,1088,"02.98","test1"
"2904",16,12,37,2,2,0,90,1600,1373,"02.92","test1"
"2905",16,13,39,2,2,0,95,2025,1235,"02.86","test1"
"2906",16,14,16,2,2,0,35,225,1196,"03.28","test1"
"2907",16,15,24,2,2,0,55,25,1265,"02.95","test1"
"2908",16,16,12,2,2,0,25,625,1127,"04.04","test1"
"2909",16,17,14,2,2,0,30,400,1176,"03.23","test1"
"2910",16,18,29,2,2,0,70,400,1324,"02.7","test1"
"2911",16,19,23,2,2,0,55,25,1069,"02.98","test1"
"2912",16,20,40,2,2,0,95,2025,1196,"02.82","test1"
"2913",16,21,32,2,2,0,75,625,1059,"03.22","test1"
"2914",16,22,21,2,2,0,50,0,1235,"03.12","test1"
"2915",16,23,5,2,2,0,10,1600,1137,"06.43","test1"
"2916",16,24,18,2,2,0,40,100,1176,"02.69","test1"
"2917",16,25,25,2,2,0,60,100,1029,"02.54","test1"
"2918",16,26,30,2,2,0,70,400,1147,"02.76","test1"
"2919",16,27,34,2,2,0,80,900,1353,"02.64","test1"
"2920",16,28,35,2,2,0,85,1225,1373,"03.11","test1"
"2921",16,29,6,2,2,0,10,1600,1255,"02.51","test1"
"2922",16,30,2,2,2,0,0,2500,1402,"03.06","test1"
"2923",16,31,7,2,2,0,15,1225,1265,"02.97","test1"
"2924",16,32,11,2,2,0,25,625,1324,"02.86","test1"
"2925",16,33,15,2,2,0,35,225,1245,"03.39","test1"
"2926",16,34,1,2,2,0,0,2500,1382,"03.4","test1"
"2927",16,35,20,2,2,0,45,25,1333,"02.66","test1"
"2928",16,36,3,2,2,0,5,2025,961,"09.96","test1"
"2929",16,37,9,2,2,0,20,900,1186,"21.5","test1"
"2930",16,38,28,2,2,0,65,225,912,"05.22","test1"
"2931",16,39,8,2,2,0,15,1225,941,"05.96","test1"
"2932",16,40,27,2,2,0,65,225,931,"06.15","test1"
"2933",16,41,38,2,2,0,90,1600,843,"09.84","test1"
"2934",16,42,13,2,2,0,30,400,833,"04.35","test1"
"2935",16,1,17,2,2,0,40,100,833,"22.79","test2"
"2936",16,2,41,2,2,0,100,2500,1108,"08.52","test2"
"2937",16,3,34,2,2,0,80,900,1608,"14.37","test2"
"2938",16,4,5,2,2,0,10,1600,961,"03.88","test2"
"2939",16,5,15,2,2,0,35,225,961,"06.25","test2"
"2940",16,6,7,2,2,0,15,1225,1127,"03.66","test2"
"2941",16,7,18,2,2,0,40,100,1549,"04.02","test2"
"2942",16,8,4,2,2,0,5,2025,1549,"05.39","test2"
"2943",16,9,28,2,2,0,65,225,863,"04.01","test2"
"2944",16,10,31,2,2,0,75,625,1696,"05.11","test2"
"2945",16,11,37,2,2,0,90,1600,1353,"04.22","test2"
"2946",16,12,42,2,2,0,100,2500,1353,"03.7","test2"
"2947",16,13,39,2,2,0,95,2025,1755,"03.35","test2"
"2948",16,14,20,2,2,0,45,25,1696,"04.05","test2"
"2949",16,15,8,2,2,0,15,1225,1824,"03.95","test2"
"2950",16,16,1,2,2,0,0,2500,1382,"03.47","test2"
"2951",16,17,25,2,2,0,60,100,1569,"08.87","test2"
"2952",16,18,10,2,2,0,20,900,1873,"03.99","test2"
"2953",16,19,9,2,2,0,20,900,1755,"03.61","test2"
"2954",16,20,33,2,2,0,80,900,1147,"03.9","test2"
"2955",16,21,30,2,2,0,70,400,1922,"03.65","test2"
"2956",16,22,38,2,2,0,90,1600,765,"03.4","test2"
"2957",16,23,2,2,2,0,0,2500,1324,"03.7","test2"
"2958",16,24,19,2,2,0,45,25,1627,"03.97","test2"
"2959",16,25,35,2,2,0,85,1225,892,"04.59","test2"
"2960",16,26,14,2,2,0,30,400,833,"03.72","test2"
"2961",16,27,40,2,2,0,95,2025,1157,"33.81","test2"
"2962",16,28,26,2,2,0,60,100,794,"06.48","test2"
"2963",16,29,3,2,2,0,5,2025,912,"03.84","test2"
"2964",16,30,13,2,2,0,30,400,1324,"05.27","test2"
"2965",16,31,32,2,2,0,75,625,794,"04.28","test2"
"2966",16,32,23,2,2,0,55,25,412,"03.58","test2"
"2967",16,33,12,2,2,0,25,625,1049,"14.27","test2"
"2968",16,34,22,2,2,0,50,0,912,"03.64","test2"
"2969",16,35,27,2,2,0,65,225,863,"04.55","test2"
"2970",16,36,16,2,2,0,35,225,1029,"04.33","test2"
"2971",16,37,24,2,2,0,55,25,873,"04.34","test2"
"2972",16,38,36,2,2,0,85,1225,451,"12.04","test2"
"2973",16,39,29,2,2,0,70,400,1039,"04.98","test2"
"2974",16,40,21,2,2,0,50,0,627,"03.96","test2"
"2975",16,41,6,2,2,0,10,1600,735,"04.68","test2"
"2976",16,42,11,2,2,0,25,625,529,"03.48","test2"
"2977",17,1,62,2,1,1,60,100,5,"59.48","training"
"2978",17,2,56,2,1,1,55,25,110,"66.3","training"
"2979",17,3,39,2,1,1,40,100,40,"18.27","training"
"2980",17,4,37,2,1,1,40,100,100,"03.04","training"
"2981",17,5,72,2,1,1,65,225,25,"03.56","training"
"2982",17,6,81,2,1,1,75,625,250,"08.15","training"
"2983",17,7,34,2,1,1,35,225,100,"03.63","training"
"2984",17,8,86,2,1,1,80,900,625,"04.19","training"
"2985",17,9,95,2,1,1,85,1225,900,"04.62","training"
"2986",17,10,24,2,1,1,25,625,100,"09.45","training"
"2987",17,11,102,2,1,1,90,1600,1225,"05.65","training"
"2988",17,12,63,2,1,1,60,100,600,"06.76","training"
"2989",17,13,26,2,1,1,30,400,200,"21.54","training"
"2990",17,14,30,2,1,1,30,400,400,"03.06","training"
"2991",17,15,101,2,1,1,90,1600,1600,"04.37","training"
"2992",17,16,46,2,1,1,45,25,200,"15.6","training"
"2993",17,17,65,2,1,1,60,100,600,"06.59","training"
"2994",17,18,88,2,1,1,80,900,1250,"03.29","training"
"2995",17,19,74,2,1,1,70,400,900,"03.12","training"
"2996",17,20,58,2,1,1,55,25,200,"09.37","training"
"2997",17,21,53,2,1,1,50,0,25,"02.66","training"
"2998",17,22,85,2,1,1,80,900,900,"04.47","training"
"2999",17,23,27,2,1,1,30,400,400,"04.87","training"
"3000",17,24,52,2,1,1,50,0,0,"01.38","training"
"3001",17,25,51,2,1,1,50,0,0,"01.4","training"
"3002",17,26,80,2,1,1,75,625,600,"04.57","training"
"3003",17,27,13,2,1,1,20,900,1250,"06.09","training"
"3004",17,28,36,2,1,1,35,225,400,"08.77","training"
"3005",17,29,82,2,1,1,75,625,600,"02.13","training"
"3006",17,30,14,2,1,1,20,900,625,"09.46","training"
"3007",17,31,31,2,1,1,35,225,400,"02.51","training"
"3008",17,32,16,2,1,1,20,900,900,"03.8","training"
"3009",17,33,8,2,1,1,15,1225,1225,"03.16","training"
"3010",17,34,32,2,1,1,35,225,400,"04.1","training"
"3011",17,35,11,2,1,1,15,1225,900,"02.96","training"
"3012",17,36,45,2,1,1,45,25,25,"03.54","training"
"3013",17,37,38,2,1,1,40,100,225,"04.06","training"
"3014",17,38,66,2,1,1,60,100,225,"02.88","training"
"3015",17,39,12,2,1,1,15,1225,1225,"04.1","training"
"3016",17,40,75,2,1,1,70,400,625,"03.81","training"
"3017",17,41,99,2,1,1,90,1600,1225,"02.24","training"
"3018",17,42,42,2,1,1,40,100,225,"06.53","training"
"3019",17,43,64,2,1,1,60,100,225,"03.36","training"
"3020",17,44,78,2,1,1,70,400,400,"03.08","training"
"3021",17,45,59,2,1,1,55,25,100,"02.6","training"
"3022",17,46,60,2,1,1,55,25,25,"02.17","training"
"3023",17,47,71,2,1,1,65,225,100,"03.32","training"
"3024",17,48,89,2,1,1,80,900,900,"07.61","training"
"3025",17,49,35,2,1,1,35,225,225,"16.42","training"
"3026",17,50,54,2,1,1,50,0,0,"01.63","training"
"3027",17,51,18,2,1,1,20,900,600,"05.44","training"
"3028",17,52,49,2,1,1,50,0,0,"01.68","training"
"3029",17,53,33,2,1,1,35,225,225,"02.68","training"
